,ID,Title,Source Title,Source Link,Final Registration,Modification Reason,Domain,Date,Head,Body,Useful,Fact
32,A70,대세로 자리 잡은 1인 가구 행복도 낮다,교육환경·소득 수준 높은 ‘강남 3구’ 서울시민 행복도 최상… 금천·도봉은 평균 밑돌아(조선비즈 기사),https://biz.chosun.com/topics/topics_social/2022/07/17/NBFATFYWCBAN3HC2I4FASBDRTE/?utm_source=naver&utm_medium=original&utm_campaign=biz,2022.07.22 17:41,,biz_chosun_com,입력 2022.07.17. 06:00,교육환경·소득 수준 높은 ‘강남 3구’ 서울시민 행복도 최상… 금천·도봉은 평균 밑돌아,"서울특별시 25개 자치구 가운데 시민들의 행복도가 가장 높은 곳은 강남구, 송파구, 서초구 등 이른바 ‘강남 3구’로 나타났다.
강남 3구는 주거환경을 비롯해 교육환경, 소득수준 등의 만족도가 높아 행복도에 영향을 미친 것으로 파악됐다.
17일 서울시 등에 따르면, 서울연구원은 최근 ‘시민행복 실태조사 및 전략과제 수립 학술용역’ 보고서를 서울시에 제출했다.",1,1
33,A74,"반려동물 사체는 생활폐기물이다
",머니투데이 6월 26일자 보도,https://news.mt.co.kr/mtview.php?no=2022062609564471861,2022.07.05 20:00,,news_mt_co_kr,2022.06.26 11:24,"""17년 키운 우리 뭉이가 '물건'입니까?""","이 역시 동물을 물건으로 간주하는 인식과 무관하지 않다.
소유물로 여기는 탓에 지난해 1월 포항에서 '쥐불놀이'하듯 학대당해 공분이 일었던 강아지는, 5일만에 주인에게 돌아가야 했다.
2020년엔 밥 먹던 길고양이 목을 조르고 땅에 내리쳐 죽인 20대에게, 법원이 했다.",1,1
34,A75,대통령 지정기록물은 정권이 바뀔 때마다 공개 여부 공방의 대상이 되고 있다,"朴 캐비닛, 盧 회의록, 文 안보 보고…또 대통령기록물 논란, 왜",https://www.joongang.co.kr/article/25080676#home,2022.06.22 10:00,,www_joongang_co_kr,입력2022.06.21 05:00,"朴 캐비닛, 盧 회의록, 文 안보 보고…또 대통령기록물 논란, 왜","이 사건은 ‘대통령기록물’의 공개 여부와 법적 지위를 놓고 벌어진 최초의 공방이었다.
당시 이명박 정부는 노 전 대통령이 퇴임 당시 재임 시절 기록을 복사해 봉하마을 사저로 가져 간 사실을 공개하며 ‘불법 유출’이라고 비판했다.
법에 따라 대통령기록물은 공개가 원칙이다.",1,1
35,A76,12일 북한이 쏜 방사포는 미사일에 준하지 않았다,"尹, 北발사 속 영화관람 지적에 ""미사일 아냐…필요 대응한 것""(2022.06.13, 연합뉴스)",https://www.yna.co.kr/view/AKR20220613038400001?section=search,2022.06.15 15:06,,www_yna_co_kr,송고시간2022-06-13 09:31,"尹, 北발사 속 영화관람 지적에 ""미사일 아냐…필요 대응한 것""","     (서울=연합뉴스) 정아란 이동환 기자 = 윤석열 대통령은 13일 북한이 방사포를 도발한 전날 영화관을 찾아 관람한 것과 관련, ""(북한 도발에 따라) 필요한 대응을 한 것""이라고 밝혔다.
윤 대통령은 이날 오전 용산 대통령실 청사 출근길에 '어제 북한 방사포 도발이 오전에 있었던 것이 밤늦게 알려졌다.
(대통령의) 영화 관람 일정과 맞물려 의구심을 보인 국민도 있는 것 같다'는 취재진의 물음에 ""의구심을 가질 것까진 없다""고 운을 뗐다.",1,1
36,A78,우리나라 코로나 방역 OECD 최상위권이다,"김총리, 마지막 중대본 회의 ""우리의 방역은 성공적이었다""(2022.05.06, 연합뉴스)",https://www.yna.co.kr/view/AKR20220506033551001?section=search,2022.05.11 13:55,,www_yna_co_kr,송고시간2022-05-06 16:06,"김총리, 마지막 중대본 회의 ""우리의 방역은 성공적이었다""(종합)","""  김부겸 국무총리는 6일 정부 서울청사에서 진행한 중앙재난안전대책본부(중대본) 회의에서 이같이 밝혔다.
     (서울=연합뉴스) 한혜원 기자 = ""온 국민이 고통과 불편을 감내하면서 한마음으로 참여해서 이뤄낸 방역의 성과를 근거도 없이 우리 스스로 폄훼하는 것은 경계해야 한다.
최근 실외 마스크 의무 해제와 사회적 거리두기 해제 조치를 두고 일각에서 현 정부에 방역 성과의 공을 돌리려 한 정치적 판단이 아니었느냐고 의구심을 제기하는 데 반박한 것이다.",1,1
37,A80,"코로나19 위중증자에 대한 정부의 치료비 '전액' 지원, 환자가 격리 해제되면 끝난다",SBS 보도,https://news.sbs.co.kr/news/endPage.do?news_id=N1006666744&plink=ORI&cooper=NAVER,2022.05.02 11:18,인터뷰 추가,news_sbs_co_kr,"작성2022.03.07 13:15수정2022.03.07 13:40조회5,383","""격리 해제는 완치 아냐""…지원 끊긴 위중증 환자 ""치료비만 수천만 원""","이번 주가 지나면 부담해야 할 진료비가 4천만 원이 넘을 거라는 게 A씨 딸의 이야기입니다.
정부는 델타 변이가 유행하던 지난해 말, 중환자실 입원 기간이 20일 이상이면 일반병실로 옮기도록 행정명령을 내린 바 있습니다.
A씨 딸은 오늘(7일) 오전 청와대 분수대 앞에서 열린 '코로나19위중증피해환자보호자모임' 기자회견에 참석해 ""위중증 환자 보호자가 되고 나서야 격리 해제가 된 이후부터는 병원비를 개인이 부담해야 한다는 것을 알게 됐다""며 ""정부는 코로나19와 관련된 모든 치료비를 전액 부담한다고 하고 있지만 실상은 치료비를 개인에게 떠넘기고 있다""고 주장했습니다.",1,1
38,A83,"장애인 이동권을 위한 지하철 엘리베이터 94% 설치되었고, 나머지는 사유지를 뚫지 않고서는 설치할 수 없는 곳들이다",YTN라디오 황보선의 출발 새아침(2022.03.29),https://radio.ytn.co.kr/program/?f=2&id=82015&s_mcd=0214&s_hcd=01,2022.03.30 18:07, ,radio_ytn_co_kr,"날짜 : 2022-03-29 09:32 
			   				   | 조회 : 1288",'볼모' 관용적 표현 무슨 문제? 사회 담론에 성역있으면 안돼,"◇ 황보선 앵커(이하 황보선): ‘최대 다수의 불편에 의존하는 사회가 문명이냐’ 출퇴근 시간대에 지하철 시위 벌이는 장애인 단체를 향해 쏘아붙인 국민의힘 이준석 대표의 말이죠.
이준석 대표의 입장 직접 들어보겠습니다.
◆ 이준석 국민의힘 대표(이하 이준석): 안녕하십니까.",1,1
39,A84,민주당도 과거에 법무부 장관 수사지휘권 폐지 요구했다,3월 24일 법무부 업무보고 유예 관련 인수위 긴급 브리핑,https://www.ytn.co.kr/replay/view.php?idx=21&key=202203241103180498,2022.03.29 09:33,본문 오타 수정,www_ytn_co_kr,2022.03.24. 오전 11:03,인수위 긴급 현안 브리핑…법무부 업무보고 유예 관련,"[원일희 / 인수위원회 수석부대변인]윤석열 당선인은 국민의 대표인 국회가 검찰을 직접 통제하자는 대안을 제시하는 것입니다.
오늘 아침 인수위가 법무부 업무보고를 전격 유예한 데 대한 부연 설명을 할 것으보 보입니다.
바로 검찰의 예산편성권 독립입니다.",1,1
40,A85,역대 양주시장은 모두 양주시 공무원 출신이었다,"""준비된 양주시장"" 이흥규 전 경기도의원, 예비후보 등록 후 출마 공식화",http://www.joongboo.com/news/articleView.html?idxno=363530902,2022.03.21 18:26,,www_joongboo_com,"기자명조윤성·노진균입력 2022.03.16 17:50수정 2022.03.24 19:58댓글 
				
				0","[출마합니다!] ""준비된 양주시장"" 이흥규 전 경기도의원, 예비후보 등록 후 출마 공식화","   이흥규 전 경기도의회 의원이 16일 예비후보 등록을 마치고 출마를 공식화했다.
이흥규 예비후보는 이날 양주시청 상황실에서 기자회견을 열고 ""기초단체 의원 두번, 광역단체의원을 역임한 준비된 시장 후보""라고 소개했다.
두차레 양주시장에 도전했지만 고배를 마셨던 그는 ‘마지막 도전’이라며 각오를 다졌다.",1,1
41,A89,넷플릭스 작품 중에는 자극적 소재의 ‘청소년관람불가’ 등급이 많다,관련 기사,https://view.asiae.co.kr/article/2022020415023083303,2022.02.15 17:34,줄 간격 조정,view_asiae_co_kr,입력2022.02.07 08:47수정2022.02.07 14:14,'오겜' 이어 '지금 우리 학교는'도 대박쳤지만…넷플릭스 '잔인성' 이대로 괜찮나,"            [아시아경제 윤슬기 기자] 넷플릭스 오리지널로 제작된 국내 드라마가 연이어 글로벌 순위 1위를 기록하면서 '대박'을 터뜨렸다.
최근 공개된 '지금 우리 학교는'(지우학)도 단시간에 전세계 랭킹 1위를 차지하며 K-드라마의 인기를 이어가고 있지만 '오징어게임'(오겜)과 같이 극중 폭력적이고 잔인한 볼거리를 내세워 시청자들의 이목을 이끌었다는 지적도 나온다.
7일 OTT(온라인동영상서비스) 콘텐츠 순위 집계 사이트 '플릭스 패트롤'에 따르면 '지우학'은 지난달 28일 공개된 뒤 하루만에 넷플릭스 TV쇼 부문 순위 1위를 차지했다.",1,1
42,A90,대통령 건강 상태는 국가 기밀이다,관련 기사,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003169991,2022.02.04 15:14,,news_naver_com,2022-01-28 01:00:01 2022-01-28 15:50:01,[단독] 순방 동행 靑직원 확진…文 이례적 칩거 이래서였나,"문재인 대통령이 6박8일간의 중동 순방 이후 사실상 ‘칩거’에 돌입했다.
그럼에도 문 대통령은 3일간의 재택근무를 자처했고, 귀국 후 긴급하게 주재한 26일 코로나 대응 회의도 비공개로 진행했다.
대통령은 방역수칙에서 예외로 인정하는 ‘격리 면제자’다.",1,1
43,A92,강력범죄 피해자의 80%가 여성이다,"YTN <[황출새] 이수정 ""아들 군검사 출신 변호사, 남편 윤석열과 동창일뿐""> 기사",https://www.ytn.co.kr/_ln/0101_202112010843475291,2021.12.23 14:14,요약 bullet point 추가,www_ytn_co_kr,2021.12.01. 오전 08:43,"[황출새] 이수정 ""아들 군검사 출신 변호사, 남편 윤석열과 동창일뿐""","관련해 제 아들 얘기했다가 꼰대 소리 들었는데 젊은 남자들 입장 모르지 않아…여러 대화 나누면서 충분히 격차 줄일 수 있어-이재명 ‘조카 살인사건’ 변호와 스토킹 살인사건 때문에 국민의힘 선대위 합류 결심…심신미약으로 술 먹고 여성 죽이는 일이 용인되는 세상 돼서는 안 돼-‘검사 아들’ 이야기 계속 나오는데, 아들은 로스쿨 나와 군검사 3년 갔다 온 뒤 변호사 생활 중…잘못된 정보 올리지 말라-남편이 윤석열 후보와 법대 동기지만 절친 아냐…200명이나 되는 대학 동기 와이프라는 이유로 선대위에 받았다?
◇ 황보선 앵커(이하 황보선): 국민의힘 이준석 당대표가 의미심장한 짤막한 말 한마디 남기고 휴대전화를 꺼놓고 사라졌습니다.
제가 여성 아니었다면 이런 댓글 달렸겠나* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다.",1,1
44,A93,"국민·공무원연금 개혁, 둘 다 안한 정부는 문재인 정부가 유일하다",2021.11.24. 페이스북 (인터뷰 링크 공유),https://www.khan.co.kr/politics/assembly/article/202111241746001?fbclid=IwAR23wcGAXvi_5yfxFlehyitGtG1WD5W5ieTxD63I6Ay4MnYbbVVv9k5k4Oc#csidxe1b010440fcd3d4aa1aa3dea009c8ca,2021.12.09 16:05,요약 파트 추가,www_khan_co_kr,입력 : 2021.11.24 17:46,안철수 “적폐교대만 이뤄진 것이 대한민국의 불행…개혁 나서겠다”,"  안철수 국민의당 대선 후보는 24일 경향신문과의 인터뷰에서 이재명 더불어민주당, 윤석열 국민의힘 대선 후보에 대해 “당선이 돼도 임기를 채울 수 있을지 모르겠다”고 말했다.
그는 두 후보가 받는 고발사주, 대장동 개발사업 특혜 의혹을 거론하며 “의혹이 풀리지 않은 채 둘 중 한명이 대통령이 된다면 심리적 내전이 벌어질 것”이라고 했다.
안 후보는 ‘제1지대’(무당층을 지칭하는 제3지대를 안 후보가 부르는 말)가 개혁에 나설 시점이라고 강조했다.",1,1
45,A96,현장실습생도 노동자다,국회 환경노동위원회의 고용노동부 산하기관 국정감사 (21.10.12),https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002563509,2021.10.19 14:39,,news_naver_com,2021-10-12 16:20:08 2021-10-12 22:20:06,‘실습생도 노동자’ 법바뀐 지 1년인데…노동부 고위급도 ‘혼선’,"그러나 지난해 10월1일부터 시행된 개정 산업안전보건법(산안법) 제166조의 2는 현장실습생도 ‘노동자’로 보고 법 일부 조항을 적용하기로 해 노동자성은 따질 필요가 없다.
만 18살 미만 노동자를 보건상 유해·위험 사업에 사용하지 못하도록 한 근로기준법을 적용할 것이라면, 홍군이 임금을 목적으로 근로를 제공하는 ‘노동자’인지가 중요할 수 있다.
(<한겨레> 10월12일치 10면) 홍군은 해서는 안될 불법 작업에 투입된 것이다.",1,1
46,A99,미군은 점령군이다,다수의 언론보도,http://www.munhwa.com/news/view.html?no=2021070501030130120001,2021.08.12 17:34,,www_munhwa_com,문화일보입력 2021-07-05 11:21,이재명 “미군은 점령군”… 퇴행적 인식에 논리도 빈곤한 ‘역사논쟁’,"      여야 대통령선거 선두권 주자인 이재명 경기지사와 윤석열 전 검찰총장이 대한민국 역사를 둘러싼 정체성 논쟁을 벌이고 있다.
하지만 80년대 이념적 역사 지식과 인식에서 벗어나지 못한 채 빈곤한 역사 논쟁으로 흐르고 있다는 비판이 5일 나왔다.
이 지사는 ‘86세대(1980년대 학번, 1960년대생)’ 운동권을 연상시키는 이분법적, 단선적 편 가르기 역사 인식으로 논쟁의 빌미를 제공했고, 윤 전 총장 역시 새로운 역사적 사실을 근거로 이 지사의 발언을 비판하지 못하고 있다는 지적이 제기된다.",1,1
47,B1,현재 AI기술은 불완전하기 때문에 가짜뉴스 완전히 걸러낼 수 없다,"뉴스핌, 카카오 ""현재 AI기술 불완전...가짜뉴스 걸러낼 수 없어""",https://www.newspim.com/news/view/20200703000933,2021.06.08 18:52,"근거자료 링크 추가, 오탈자 수정",www_newspim_com,기사입력 :2020년07월03일 18:24최종수정 :2020년07월03일 18:24,"카카오 ""현재 AI기술 불완전...가짜뉴스 걸러낼 수 없어""","한국과학기술단체총연합회(과총)는 3일 '2020 대한민국과학기술연차대회'를 온라인으로 개최했다.
국내 양대 포털 네이버와 카카오는 4차 산업혁명시대의 중심에 있는 인공지능(AI)과 관련한 과학기술의 현주소를 돌아보고, 사회 각 분야에 걸쳐 AI가 어떻게 융합되고 있는지 살펴보는 시간을 가졌다.
[서울=뉴스핌] 김지완 기자 =현재 AI기술로 가짜뉴스 확산에 따른 인포데믹을 막을 수 없다는 주장이 나왔다.",1,1
